Year;DOY;Hour ;R (Sunspots);F10.7 index;SW Plasma Speed ;Bz (GSM);Dst index;Kp index;AE index;VTEC_10N;VTEC_40N;VTEC_70N;VTEC_10N (t+24);VTEC_40N (t+24);VTEC_70N (t+24)
2015;216;2;90;109.9;453;0.1;6;17;156;6.9;10.5;11;8.1;12.5;10.7
2015;216;3;90;109.9;452;0.2;5;20;315;4.1;10.2;12.4;7;12.6;12.4
2015;216;4;90;109.9;446;1.1;7;20;190;3.6;9.8;13.1;5.7;11.3;13.2
2015;216;5;90;109.9;433;-0.5;7;20;119;7.4;13.8;13.9;6.7;13.4;12.6
2015;216;6;90;109.9;455;0.6;5;13;78;15.8;16.8;13.7;13.9;17;13.4
2015;216;7;90;109.9;436;0.1;1;13;138;20.9;18.8;13.5;18.7;18.5;14.6
2015;216;8;90;109.9;434;1.1;3;13;215;26.1;21.6;14.3;22.9;20.6;16.1
2015;216;9;90;109.9;429;0.4;3;10;67;30.5;24.2;15.8;27.2;22.5;16.2
2015;216;10;90;109.9;437;0.3;9;10;53;35;24.1;16.6;33.7;23.1;14.4
2015;216;11;90;109.9;451;1.2;13;10;149;39;22.9;15.4;39.4;22.6;13.5
2015;216;12;90;109.9;442;0.1;15;13;222;38.8;24.1;14;39.6;23.3;14
2015;216;13;90;109.9;447;1.4;16;13;256;38.9;24.6;13.8;38.7;24.6;15.2
2015;216;14;90;109.9;427;-0.9;13;13;90;39.8;26.8;15;38.7;27.1;15.3
2015;216;15;90;109.9;427;0.1;8;10;158;39.4;30.6;15.4;37.9;27.8;15.6
2015;216;16;90;109.9;431;0.3;6;10;150;37.4;31.8;15.2;37;24.8;15.6
2015;216;17;90;109.9;454;0.8;9;10;136;37.6;30.9;14.5;36.5;23.7;14.9
2015;216;18;90;109.9;434;-1.2;11;13;302;34.7;29.9;13.4;30.8;22.6;15.2
2015;216;19;90;109.9;433;-0.3;12;13;164;25.3;27.4;12.8;22.6;20.8;16.3
2015;216;20;90;109.9;425;-3.6;9;13;133;18.7;23.7;13.9;19.8;19.6;14.2
2015;216;21;90;109.9;423;-2.6;6;27;194;16.8;19.5;13.8;18.3;17.2;12.1
2015;216;22;90;109.9;426;-1.8;5;27;430;14.5;16.4;12.6;14.7;14.2;11.5
2015;216;23;90;109.9;428;-0.7;8;27;236;14.5;14.2;12.3;13.8;12.5;10.4
2015;217;0;94;115.5;416;-1.3;8;13;114;11.4;12.7;9;10.6;12.2;11.3
2015;217;1;94;115.5;426;0.2;8;13;143;8.7;13;8.6;8.8;12;12.6
2015;217;2;94;115.5;429;0;7;13;141;8.1;12.5;10.7;9.2;12;12.3
2015;217;3;94;115.5;423;0.4;5;7;84;7;12.6;12.4;8.2;12.1;12.9
2015;217;4;94;115.5;417;0.1;4;7;71;5.7;11.3;13.2;5.6;10.9;13.2
2015;217;5;94;115.5;402;1.1;3;7;53;6.7;13.4;12.6;6.3;14.1;13.5
2015;217;6;94;115.5;392;1.9;4;3;29;13.9;17;13.4;14;17.9;15.1
2015;217;7;94;115.5;391;2.2;5;3;45;18.7;18.5;14.6;19.7;20;16.6
2015;217;8;94;115.5;393;1.2;4;3;49;22.9;20.6;16.1;26.6;22.7;17.1
2015;217;9;94;115.5;384;1;3;7;63;27.2;22.5;16.2;32.7;25.4;18.6
2015;217;10;94;115.5;387;0.4;7;7;72;33.7;23.1;14.4;37.6;26.4;20.8
2015;217;11;94;115.5;385;0.1;13;7;115;39.4;22.6;13.5;41.5;28.8;21
2015;217;12;94;115.5;391;0.7;14;13;137;39.6;23.3;14;43.8;33.2;20
2015;217;13;94;115.5;399;2.6;17;13;134;38.7;24.6;15.2;43.2;36.3;18.5
2015;217;14;94;115.5;412;1.6;17;13;140;38.7;27.1;15.3;43;37.4;15.2
2015;217;15;94;115.5;410;2.3;13;13;120;37.9;27.8;15.6;42.8;36.6;11.9
2015;217;16;94;115.5;388;0.4;13;13;95;37;24.8;15.6;42.4;35.4;11.1
2015;217;17;94;115.5;386;0.1;15;13;95;36.5;23.7;14.9;41.7;31.4;11.2
2015;217;18;94;115.5;379;0.2;16;13;66;30.8;22.6;15.2;34.8;28.7;11
2015;217;19;94;115.5;368;1.6;12;13;88;22.6;20.8;16.3;23.4;25.7;10.1
2015;217;20;94;115.5;367;-2.2;11;13;157;19.8;19.6;14.2;17.4;22;9.3
2015;217;21;94;115.5;360;-0.7;8;23;193;18.3;17.2;12.1;13.2;18.5;7.9
2015;217;22;94;115.5;383;-3.6;7;23;189;14.7;14.2;11.5;15;17.9;8.9
2015;217;23;94;115.5;369;-3;8;23;175;13.8;12.5;10.4;14.1;16.4;10.2
2015;218;0;108;125.1;385;0.2;9;20;232;10.6;12.2;11.3;14.1;15;9.6
2015;218;1;108;125.1;371;1.3;9;20;113;8.8;12;12.6;14.4;14.3;8.9
2015;218;2;108;125.1;385;4.5;12;20;84;9.2;12;12.3;11.6;13.8;7.6
2015;218;3;108;125.1;386;3.3;15;10;54;8.2;12.1;12.9;8.7;12.6;7
2015;218;4;108;125.1;385;0.6;17;10;55;5.6;10.9;13.2;6.4;11;7.6
2015;218;5;108;125.1;378;-2.4;16;10;100;6.3;14.1;13.5;7.6;13.4;9.7
2015;218;6;108;125.1;402;5.1;14;23;189;14;17.9;15.1;15.9;17.4;11.3
2015;218;7;108;125.1;474;-2.4;13;23;109;19.7;20;16.6;23.5;20.8;10.5
2015;218;8;108;125.1;478;-6.6;7;23;269;26.6;22.7;17.1;29.1;23.7;11
2015;218;9;108;125.1;473;-5.8;-4;33;938;32.7;25.4;18.6;34.2;26;13.2
2015;218;10;108;125.1;497;-3.5;-11;33;732;37.6;26.4;20.8;41.2;29.1;13.7
2015;218;11;108;125.1;520;-2;-8;33;550;41.5;28.8;21;45.6;31.5;14.7
2015;218;12;108;125.1;516;-2.9;-1;30;363;43.8;33.2;20;45.5;31.1;14.2
2015;218;13;108;125.1;523;-3.4;1;30;312;43.2;36.3;18.5;45.4;28.6;13.2
2015;218;14;108;125.1;554;-0.8;5;30;511;43;37.4;15.2;47.8;28.1;11.4
2015;218;15;108;125.1;559;-2.7;4;23;192;42.8;36.6;11.9;48;27.6;10.3
2015;218;16;108;125.1;568;-1.4;1;23;191;42.4;35.4;11.1;45.2;26.2;11.8
2015;218;17;108;125.1;533;-1.7;2;23;332;41.7;31.4;11.2;47.1;28.6;11.6
2015;218;18;108;125.1;542;-2.3;1;23;395;34.8;28.7;11;41.9;29.1;10.5
2015;218;19;108;125.1;533;-0.3;2;23;165;23.4;25.7;10.1;31.2;28.2;9.1
2015;218;20;108;125.1;535;-0.5;6;23;110;17.4;22;9.3;26.2;23.8;8.9
2015;218;21;108;125.1;539;0.9;4;27;153;13.2;18.5;7.9;23.2;17.4;10.3
2015;218;22;108;125.1;529;0.5;4;27;295;15;17.9;8.9;21.5;13.6;11.3
2015;218;23;108;125.1;547;0.7;3;27;247;14.1;16.4;10.2;19.8;12.8;10.9
2015;219;0;112;125.5;544;-0.8;-1;27;157;14.1;15;9.6;15.8;12.2;8.8
2015;219;1;112;125.5;540;-0.9;-4;27;274;14.4;14.3;8.9;13.3;11.4;7.5
2015;219;2;112;125.5;513;-1.1;-6;27;364;11.6;13.8;7.6;10.1;11.2;7.3
2015;219;3;112;125.5;480;-1.5;-4;20;245;8.7;12.6;7;5.2;11.1;9.3
2015;219;4;112;125.5;487;-1.1;-4;20;252;6.4;11;7.6;3.1;9.2;10.8
2015;219;5;112;125.5;462;-2.4;-4;20;343;7.6;13.4;9.7;5.2;12.5;10.9
2015;219;6;112;125.5;496;-2.8;3;43;324;15.9;17.4;11.3;14.2;17.1;9.8
2015;219;7;112;125.5;507;-2.8;-7;43;708;23.5;20.8;10.5;20.6;22.4;10.1
2015;219;8;112;125.5;486;-3.5;-9;43;540;29.1;23.7;11;27.1;26.6;11.7
2015;219;9;112;125.5;480;0.1;-13;23;512;34.2;26;13.2;34.4;28.2;13.6
2015;219;10;112;125.5;504;-2;-11;23;521;41.2;29.1;13.7;41.1;26.6;14.7
2015;219;11;112;125.5;491;-3.2;-12;23;462;45.6;31.5;14.7;44.6;29;15.2
2015;219;12;112;125.5;491;-0.1;-14;50;590;45.5;31.1;14.2;45.3;31.3;13.8
2015;219;13;112;125.5;514;-2.8;-10;50;484;45.4;28.6;13.2;46.1;34.9;12.3
2015;219;14;112;125.5;525;-5.5;-9;50;1154;47.8;28.1;11.4;46.9;32.9;12.4
2015;219;15;112;125.5;536;-3.4;-13;40;733;48;27.6;10.3;42.7;31.7;11.8
2015;219;16;112;125.5;560;2.7;-8;40;356;45.2;26.2;11.8;40.3;25;11.3
2015;219;17;112;125.5;567;5.9;6;40;91;47.1;28.6;11.6;40.3;24.2;10.5
2015;219;18;112;125.5;559;4.5;7;17;80;41.9;29.1;10.5;36.6;23.6;9.9
2015;219;19;112;125.5;553;2.7;7;17;57;31.2;28.2;9.1;25;20.1;10
2015;219;20;112;125.5;542;3.5;2;17;49;26.2;23.8;8.9;17.7;17.7;11.4
2015;219;21;112;125.5;539;1.3;-1;13;34;23.2;17.4;10.3;15.9;15.8;12.1
2015;219;22;112;125.5;544;0.3;-3;13;65;21.5;13.6;11.3;15.3;15.8;11.6
2015;219;23;112;125.5;538;-0.3;-5;13;155;19.8;12.8;10.9;14.4;15.8;10.3
2015;220;0;93;124.4;521;1.2;-6;17;148;15.8;12.2;8.8;14.1;14.8;8
2015;220;1;93;124.4;516;2;-2;17;137;13.3;11.4;7.5;10.8;13.5;9
2015;220;2;93;124.4;517;0;2;17;120;10.1;11.2;7.3;10.2;12.8;10.5
2015;220;3;93;124.4;523;0.4;2;20;318;5.2;11.1;9.3;9.3;12.3;11.2
2015;220;4;93;124.4;501;-0.2;4;20;445;3.1;9.2;10.8;7.2;10.8;10.2
2015;220;5;93;124.4;491;-1.4;4;20;410;5.2;12.5;10.9;7.9;14.7;9.4
2015;220;6;93;124.4;500;-0.2;-4;27;357;14.2;17.1;9.8;15.2;18.8;10.1
2015;220;7;93;124.4;494;0.2;-7;27;215;20.6;22.4;10.1;22.1;22.8;12.3
2015;220;8;93;124.4;488;-1.5;-9;27;488;27.1;26.6;11.7;28;26;14.2
2015;220;9;93;124.4;478;-4.5;-17;27;557;34.4;28.2;13.6;33.8;27.4;14.6
2015;220;10;93;124.4;482;-6.5;-18;27;771;41.1;26.6;14.7;39.9;27;13.8
2015;220;11;93;124.4;490;-3.6;-25;27;788;44.6;29;15.2;44.6;27.5;12.9
2015;220;12;93;124.4;479;-4.5;-21;30;608;45.3;31.3;13.8;46.8;27.2;13.1
2015;220;13;93;124.4;480;0.9;-20;30;439;46.1;34.9;12.3;47.2;26.8;12.7
2015;220;14;93;124.4;492;-2.5;-11;30;379;46.9;32.9;12.4;47.5;27;13
2015;220;15;93;124.4;495;0.5;-8;20;256;42.7;31.7;11.8;46.1;25.7;12.1
2015;220;16;93;124.4;481;1.5;-9;20;122;40.3;25;11.3;45.8;24;11.1
2015;220;17;93;124.4;475;2.7;-10;20;99;40.3;24.2;10.5;47.4;25.3;10.4
2015;220;18;93;124.4;481;-0.1;-8;27;148;36.6;23.6;9.9;41.4;26.9;12
2015;220;19;93;124.4;500;-5.1;-7;27;225;25;20.1;10;29.7;24.7;13.5
2015;220;20;93;124.4;498;-3.3;-15;27;456;17.7;17.7;11.4;24.3;19.8;13.7
2015;220;21;93;124.4;476;2.6;-18;27;376;15.9;15.8;12.1;22.9;16.1;12.4
2015;220;22;93;124.4;480;3;-11;27;152;15.3;15.8;11.6;21.3;14.3;10.4
2015;220;23;93;124.4;498;2.4;-4;27;145;14.4;15.8;10.3;18.7;13.7;9.2
2015;221;0;76;117.6;485;2.6;-1;13;90;14.1;14.8;8;14.9;13.6;10.3
2015;221;1;76;117.6;480;0.7;-3;13;69;10.8;13.5;9;11.4;13;11.2
2015;221;2;76;117.6;483;-2.9;-1;13;165;10.2;12.8;10.5;10.7;12.6;10.5
2015;221;3;76;117.6;488;-4.2;-3;23;289;9.3;12.3;11.2;8.6;12.4;8.9
2015;221;4;76;117.6;488;-2.7;-5;23;377;7.2;10.8;10.2;5.8;11.3;8.4
2015;221;5;76;117.6;503;-0.4;-11;23;396;7.9;14.7;9.4;6.3;13.8;9.2
2015;221;6;76;117.6;522;-1.1;-4;23;422;15.2;18.8;10.1;13.7;16.3;10.4
2015;221;7;76;117.6;518;-1.5;-7;23;497;22.1;22.8;12.3;19.8;17.4;12.1
2015;221;8;76;117.6;527;-2.2;-13;23;461;28;26;14.2;24;18.8;13
2015;221;9;76;117.6;527;0;-16;33;419;33.8;27.4;14.6;28.5;21.7;12.8
2015;221;10;76;117.6;536;-3.1;-9;33;646;39.9;27;13.8;35.1;23.8;12.5
2015;221;11;76;117.6;548;-2.7;-4;33;568;44.6;27.5;12.9;40.2;23.4;12.5
2015;221;12;76;117.6;505;1.9;1;20;201;46.8;27.2;13.1;40.3;22.5;13
2015;221;13;76;117.6;517;0.8;8;20;53;47.2;26.8;12.7;42.2;22.4;13.3
2015;221;14;76;117.6;528;-3.5;7;20;129;47.5;27;13;43.2;21.2;12
2015;221;15;76;117.6;507;1.1;3;23;260;46.1;25.7;12.1;43.2;21.5;10.4
2015;221;16;76;117.6;514;-2.3;1;23;271;45.8;24;11.1;43.7;23.1;11.8
2015;221;17;76;117.6;522;-2.2;-4;23;371;47.4;25.3;10.4;41.5;23.2;13.2
2015;221;18;76;117.6;517;0.1;-6;20;378;41.4;26.9;12;36.7;23.6;12.3
2015;221;19;76;117.6;506;2;-7;20;194;29.7;24.7;13.5;27.7;23;10.9
2015;221;20;76;117.6;532;-0.5;-5;20;108;24.3;19.8;13.7;19.8;19.5;10.5
2015;221;21;76;117.6;524;1.2;-5;30;323;22.9;16.1;12.4;15.3;16.4;9.7
2015;221;22;76;117.6;528;1.7;1;30;197;21.3;14.3;10.4;13.3;14.5;10.1
2015;221;23;76;117.6;529;1.8;3;30;120;18.7;13.7;9.2;11.4;13.4;11.3
2015;222;0;69;109.1;533;-1.2;2;27;261;14.9;13.6;10.3;10.9;12.5;11.1
2015;222;1;69;109.1;529;-0.8;2;27;345;11.4;13;11.2;11.1;12.1;8.8
2015;222;2;69;109.1;531;-1.1;2;27;247;10.7;12.6;10.5;10.4;11.7;7.2
2015;222;3;69;109.1;552;-0.8;0;27;402;8.6;12.4;8.9;5.6;10.7;7.1
2015;222;4;69;109.1;541;-0.9;-5;27;434;5.8;11.3;8.4;3.8;9.7;6.8
2015;222;5;69;109.1;550;-1.4;-3;27;500;6.3;13.8;9.2;6.5;13.1;8.2
2015;222;6;69;109.1;540;-1.2;-3;23;575;13.7;16.3;10.4;14.6;17;9.9
2015;222;7;69;109.1;543;-1.2;-8;23;446;19.8;17.4;12.1;21.6;18.8;9.9
2015;222;8;69;109.1;532;-1.4;-15;23;354;24;18.8;13;27.7;18;10.7
2015;222;9;69;109.1;510;-0.3;-17;20;442;28.5;21.7;12.8;33.6;19.2;12.9
2015;222;10;69;109.1;509;-0.3;-13;20;291;35.1;23.8;12.5;39.5;22.3;14.7
2015;222;11;69;109.1;522;-0.6;-9;20;207;40.2;23.4;12.5;42.5;26.1;15.7
2015;222;12;69;109.1;527;-1.4;-4;17;305;40.3;22.5;13;45;27.1;14.4
2015;222;13;69;109.1;508;-2;-3;17;382;42.2;22.4;13.3;44.8;25.7;12.4
2015;222;14;69;109.1;490;-0.6;-2;17;312;43.2;21.2;12;45.8;25.4;10.9
2015;222;15;69;109.1;478;0.7;0;17;100;43.2;21.5;10.4;45.2;24;10.8
2015;222;16;69;109.1;458;1.5;2;17;42;43.7;23.1;11.8;44.1;20.6;11.1
2015;222;17;69;109.1;454;-1.7;2;17;71;41.5;23.2;13.2;42.6;20.4;10.9
2015;222;18;69;109.1;439;1.1;-4;23;284;36.7;23.6;12.3;35.1;21;11.3
2015;222;19;69;109.1;433;1.7;-12;23;262;27.7;23;10.9;25.4;21.3;10.5
2015;222;20;69;109.1;429;1.6;-12;23;85;19.8;19.5;10.5;20.1;19.7;10
2015;222;21;69;109.1;432;0.4;-4;13;56;15.3;16.4;9.7;15.6;16.3;10.8
2015;222;22;69;109.1;439;-0.4;0;13;94;13.3;14.5;10.1;12.7;13.8;12.2
2015;222;23;69;109.1;442;1.3;0;13;105;11.4;13.4;11.3;11.4;13.5;10
2015;223;0;78;105.6;423;2.2;5;27;51;10.9;12.5;11.1;9.8;12.9;7.3
2015;223;1;78;105.6;427;-3.1;1;27;167;11.1;12.1;8.8;7.8;11.9;5.9
2015;223;2;78;105.6;420;-2.5;-5;27;411;10.4;11.7;7.2;6.6;11.5;6.9
2015;223;3;78;105.6;423;-2.1;-3;23;335;5.6;10.7;7.1;5.7;11.1;7.7
2015;223;4;78;105.6;422;0.3;-4;23;182;3.8;9.7;6.8;5.9;9.9;9.6
2015;223;5;78;105.6;417;-0.2;-3;23;70;6.5;13.1;8.2;7.6;13.4;10.6
2015;223;6;78;105.6;422;-1.2;-5;20;217;14.6;17;9.9;15.5;16.8;10.1
2015;223;7;78;105.6;423;-1;-7;20;369;21.6;18.8;9.9;23.8;19.9;11.4
2015;223;8;78;105.6;455;-3.4;-9;20;243;27.7;18;10.7;30.1;21;12.6
2015;223;9;78;105.6;453;-4;-11;17;472;33.6;19.2;12.9;35.3;23.1;13.5
2015;223;10;78;105.6;443;-1.9;-11;17;431;39.5;22.3;14.7;37.5;23.8;13.6
2015;223;11;78;105.6;437;-1.9;-5;17;310;42.5;26.1;15.7;40.6;21.9;11.9
2015;223;12;78;105.6;432;-2.2;-3;10;384;45;27.1;14.4;42.5;20.4;11.3
2015;223;13;78;105.6;434;-1.5;-3;10;226;44.8;25.7;12.4;42;19.8;12
2015;223;14;78;105.6;442;-3;-3;10;86;45.8;25.4;10.9;43.9;20;13.3
2015;223;15;78;105.6;436;-3.5;-3;13;42;45.2;24;10.8;44.1;19.9;12.7
2015;223;16;78;105.6;435;-2.1;0;13;77;44.1;20.6;11.1;41.8;21;12.5
2015;223;17;78;105.6;426;0.9;-2;13;75;42.6;20.4;10.9;39.1;24.2;10.7
2015;223;18;78;105.6;425;0.5;-3;7;61;35.1;21;11.3;38.2;25;9.3
2015;223;19;78;105.6;407;-0.4;0;7;43;25.4;21.3;10.5;29.5;24.7;9.2
2015;223;20;78;105.6;389;-0.6;-2;7;67;20.1;19.7;10;23.6;23.9;11.3
2015;223;21;78;105.6;384;-0.4;1;23;108;15.6;16.3;10.8;18.8;19.5;11.5
2015;223;22;78;105.6;385;0.9;4;23;231;12.7;13.8;12.2;16.5;16.8;8.7
2015;223;23;78;105.6;378;1.1;7;23;52;11.4;13.5;10;11.3;16.1;7
2015;224;0;66;101.9;391;-3;10;20;129;9.8;12.9;7.3;6.9;15.1;7.4
2015;224;1;66;101.9;394;-0.5;9;20;146;7.8;11.9;5.9;5.9;13.6;6.9
2015;224;2;66;101.9;394;-1.3;8;20;203;6.6;11.5;6.9;5.4;12.2;6.9
2015;224;3;66;101.9;389;-0.3;5;20;185;5.7;11.1;7.7;6.7;10.4;7.3
2015;224;4;66;101.9;386;-1.7;4;20;416;5.9;9.9;9.6;5.4;8.5;7.1
2015;224;5;66;101.9;376;1.7;-2;20;388;7.6;13.4;10.6;6.1;11;6.8
2015;224;6;66;101.9;368;-1;-2;27;329;15.5;16.8;10.1;14.2;13.8;7.3
2015;224;7;66;101.9;357;0.8;-3;27;247;23.8;19.9;11.4;21.2;14.8;8.2
2015;224;8;66;101.9;371;3.3;-4;27;181;30.1;21;12.6;27.3;15.2;9.8
2015;224;9;66;101.9;386;4.2;-1;10;40;35.3;23.1;13.5;31.8;16.3;11.1
2015;224;10;66;101.9;387;2;2;10;40;37.5;23.8;13.6;37.1;17.6;12.2
2015;224;11;66;101.9;395;-0.2;3;10;85;40.6;21.9;11.9;42.1;20.5;12.8
2015;224;12;66;101.9;401;-0.7;4;23;220;42.5;20.4;11.3;43.4;21.9;12.4
2015;224;13;66;101.9;410;-3.6;3;23;268;42;19.8;12;42.1;22;11.4
2015;224;14;66;101.9;428;-3.3;-1;23;374;43.9;20;13.3;42.6;22.8;10.2
2015;224;15;66;101.9;405;-0.4;-6;30;484;44.1;19.9;12.7;41.7;21.4;9.9
2015;224;16;66;101.9;392;-2.5;-2;30;286;41.8;21;12.5;42.2;19.5;9.4
2015;224;17;66;101.9;402;-2.7;-2;30;187;39.1;24.2;10.7;41.4;17.2;9
2015;224;18;66;101.9;405;-5.2;-5;27;378;38.2;25;9.3;32.4;16.3;9.3
2015;224;19;66;101.9;401;-1.8;-14;27;529;29.5;24.7;9.2;24.3;15.8;9.3
2015;224;20;66;101.9;399;-0.5;-14;27;238;23.6;23.9;11.3;23.5;14.6;8.1
2015;224;21;66;101.9;414;-4.4;-8;33;406;18.8;19.5;11.5;20.1;12.1;7.9
2015;224;22;66;101.9;419;-4.7;-9;33;513;16.5;16.8;8.7;16.2;10.3;7.1
2015;224;23;66;101.9;417;-6.2;-13;33;606;11.3;16.1;7;12.4;10.3;6.7
2015;225;0;55;97.3;415;-5.2;-19;30;612;6.9;15.1;7.4;11.7;10;7.1
2015;225;1;55;97.3;411;-4.3;-22;30;516;5.9;13.6;6.9;12.3;9.3;7.7
2015;225;2;55;97.3;402;-3.8;-22;30;476;5.4;12.2;6.9;10.3;9.2;7.4
2015;225;3;55;97.3;394;-1.5;-17;43;754;6.7;10.4;7.3;6.1;8.5;6.8
2015;225;4;55;97.3;395;-2.8;-17;43;300;5.4;8.5;7.1;3.7;7.8;6.7
2015;225;5;55;97.3;394;-2.7;-14;43;69;6.1;11;6.8;5.1;11.5;8.3
2015;225;6;55;97.3;387;-3.9;-11;20;220;14.2;13.8;7.3;12.3;15.6;10.4
2015;225;7;55;97.3;382;-4.5;-16;20;511;21.2;14.8;8.2;18.7;17.9;11.1
2015;225;8;55;97.3;381;-4.8;-18;20;555;27.3;15.2;9.8;23.8;18.8;10.2
2015;225;9;55;97.3;380;-5.1;-19;17;368;31.8;16.3;11.1;29.1;19.1;9.6
2015;225;10;55;97.3;382;-4.3;-16;17;458;37.1;17.6;12.2;34.5;19;9.8
2015;225;11;55;97.3;385;-4.2;-15;17;643;42.1;20.5;12.8;38.4;19.1;9.9
2015;225;12;55;97.3;385;-4.3;-16;23;499;43.4;21.9;12.4;40.5;18.5;10
2015;225;13;55;97.3;377;-0.6;-15;23;409;42.1;22;11.4;41.3;17.2;10.5
2015;225;14;55;97.3;376;1.4;-14;23;200;42.6;22.8;10.2;42.1;17.8;10.1
2015;225;15;55;97.3;374;-0.4;-12;13;66;41.7;21.4;9.9;42.3;19.1;9.8
2015;225;16;55;97.3;362;-2.5;-13;13;152;42.2;19.5;9.4;43.2;20.7;10.6
2015;225;17;55;97.3;360;-3.4;-17;13;342;41.4;17.2;9;42.7;21.4;11.4
2015;225;18;55;97.3;361;-3.5;-20;10;438;32.4;16.3;9.3;35.7;21.3;11
2015;225;19;55;97.3;361;-3.3;-22;10;264;24.3;15.8;9.3;26;20.6;10.3
2015;225;20;55;97.3;349;-1.6;-24;10;193;23.5;14.6;8.1;19.7;17.2;8.9
2015;225;21;55;97.3;348;-1.4;-20;10;128;20.1;12.1;7.9;15.3;12;8.4
2015;225;22;55;97.3;352;-1.4;-15;10;71;16.2;10.3;7.1;15.2;10.1;9.3
2015;225;23;55;97.3;352;0.6;-8;10;48;12.4;10.3;6.7;15.1;10.4;8.5
2015;226;0;46;95.7;358;2.3;-1;0;55;11.7;10;7.1;11.6;10.2;7.9
2015;226;1;46;95.7;360;5.1;4;0;41;12.3;9.3;7.7;9.1;9.1;6.8
2015;226;2;46;95.7;353;4.5;5;0;33;10.3;9.2;7.4;6.6;8.9;5
2015;226;3;46;95.7;338;3.1;2;3;22;6.1;8.5;6.8;4.4;7.8;4.8
2015;226;4;46;95.7;334;2.9;1;3;21;3.7;7.8;6.7;3.8;7.4;6.8
2015;226;5;46;95.7;327;-0.4;1;3;26;5.1;11.5;8.3;5.1;10.2;9.4
2015;226;6;46;95.7;323;1.1;0;0;40;12.3;15.6;10.4;11.9;11.6;10.4
2015;226;7;46;95.7;320;1.9;-2;0;40;18.7;17.9;11.1;18.8;13;10.2
2015;226;8;46;95.7;326;2.8;-3;0;43;23.8;18.8;10.2;25.7;14.7;11.2
2015;226;9;46;95.7;326;3.8;-3;7;46;29.1;19.1;9.6;32.8;15.9;12.7
2015;226;10;46;95.7;326;3.4;0;7;54;34.5;19;9.8;36.6;17;15.3
2015;226;11;46;95.7;325;3.4;1;7;55;38.4;19.1;9.9;38.8;21.5;17.8
2015;226;12;46;95.7;352;1.7;2;7;45;40.5;18.5;10;42.8;27.9;17
2015;226;13;46;95.7;351;-1.9;3;7;76;41.3;17.2;10.5;43.6;35.2;13
2015;226;14;46;95.7;332;-2.5;2;7;97;42.1;17.8;10.1;38.9;35.9;9.8
2015;226;15;46;95.7;326;-1;2;7;74;42.3;19.1;9.8;35.3;33.2;9
2015;226;16;46;95.7;323;2.1;2;7;97;43.2;20.7;10.6;35.1;27.9;10.8
2015;226;17;46;95.7;323;5;0;7;52;42.7;21.4;11.4;32.7;19.7;11
2015;226;18;46;95.7;338;6.9;2;7;49;35.7;21.3;11;30.2;19.6;8
2015;226;19;46;95.7;362;2.4;7;7;66;26;20.6;10.3;26.7;16.7;7.7
2015;226;20;46;95.7;371;2.2;8;7;111;19.7;17.2;8.9;23.8;14.7;8.1
2015;226;21;46;95.7;379;-0.4;9;10;154;15.3;12;8.4;22;13.6;9.6
2015;226;22;46;95.7;364;-1.7;9;10;143;15.2;10.1;9.3;18.2;13.9;8.6
2015;226;23;46;95.7;350;-0.3;7;10;74;15.1;10.4;8.5;12.8;11.4;8.8
2015;227;0;39;91.7;352;-3.3;9;23;276;11.6;10.2;7.9;12.5;8.9;7
2015;227;1;39;91.7;355;-3;5;23;252;9.1;9.1;6.8;12.3;7.8;5.9
2015;227;2;39;91.7;350;2.7;1;23;81;6.6;8.9;5;9.3;8.1;6.4
2015;227;3;39;91.7;348;2.8;6;17;81;4.4;7.8;4.8;7.3;7.7;6.7
2015;227;4;39;91.7;345;2.8;7;17;47;3.8;7.4;6.8;8.6;7.2;7.7
2015;227;5;39;91.7;330;3.3;7;17;39;5.1;10.2;9.4;10.3;10.9;6.4
2015;227;6;39;91.7;337;4.5;4;33;50;11.9;11.6;10.4;14.9;15;5.7
2015;227;7;39;91.7;344;5.3;6;33;69;18.8;13;10.2;17.9;17.8;5.4
2015;227;8;39;91.7;362;1;22;33;163;25.7;14.7;11.2;22.3;20.8;6.7
2015;227;9;39;91.7;458;-0.8;27;60;525;32.8;15.9;12.7;26.2;21;8.9
2015;227;10;39;91.7;471;-9.5;16;60;901;36.6;17;15.3;28.5;20.8;9.2
2015;227;11;39;91.7;469;-14.8;-22;60;958;38.8;21.5;17.8;33.9;19.8;9.9
2015;227;12;39;91.7;446;-11.9;-56;60;901;42.8;27.9;17;36.5;16.7;9.4
2015;227;13;39;91.7;452;-6.6;-43;60;921;43.6;35.2;13;40.5;16.1;9.3
2015;227;14;39;91.7;450;-4.3;-53;60;645;38.9;35.9;9.8;41.7;17;9.7
2015;227;15;39;91.7;470;3.4;-48;47;344;35.3;33.2;9;41.2;17.7;9.7
2015;227;16;39;91.7;465;-2.7;-49;47;444;35.1;27.9;10.8;43.3;17.9;9.5
2015;227;17;39;91.7;465;-5.7;-51;47;453;32.7;19.7;11;42.4;18.1;7.6
2015;227;18;39;91.7;484;3;-54;33;579;30.2;19.6;8;36.8;20.6;7.6
2015;227;19;39;91.7;484;-0.3;-57;33;500;26.7;16.7;7.7;29.5;19.3;9.6
2015;227;20;39;91.7;493;-3.4;-52;33;281;23.8;14.7;8.1;25.8;16.3;9.3
2015;227;21;39;91.7;505;-3.9;-43;43;419;22;13.6;9.6;21.9;13.6;8
